
Perfil A

Encinasola  (EN)  29 S 680268 4220005 386  Shot time UTC +/- 2003:260:14:02:01.650  Sept 17:16:02
El Mustio   (MU)  29 S 670215 4188832 502  Shot time UTC +/- 2003:260:16:06:01.140  Sept 17:18:06
Villablanca (VI)  29 S 647330 4125195  39  Shot time UTC +/- 2003:260:18:07:01.350  Sept 17:20:07

Perfil B

MonteRubio  (MR0) 30 S 284312 4272036 670  Shot time UTC +/- 2003:266:18:05.00.355  Sept 23:18:05
Maguilla    (MA0) 30 S 247667 4247866 533  Shot time UTC +/- 2003:266:20:02.01.350  Sept 23:22:02
Rio Tinto   (RT0) 29 S 713258 4175619 368  Shot time UTC +/- 2003:267:16:01:01.840  Sept 24:18:01
Minas Cala  (CA0) 29 S 733391 4203249 588  Shot time UTC +/- 2003:267:18:01:01.100  Sept 24:20:01
Niebla      (NI0) 29 S 702326 4148285 166  Shot time UTC +/- 2003:267:13:31:01.855  Sept 24:15:31

Perfil C

Garlitos    (GA1) 30 S 322856 4303817 556  Shot time UTC +/- 2003:269:18:38:01.265  Sept 26:20:38
Garlitos    (GA2) 30 S 322938 4303893 547  Shot time UTC +/- 2003:269:19:31:00.615  Sept 26:21:31
Monterubio  (MR1) 30 S 284294 4272117 668  Shot time UTC +/- 2003:269:21:03:00:915  Sept 26:23:03
Maguilla    (MA1) 30 S 247623 4247979 529  Shot time UTC +/- 2003:269:22:32:00:495  Sept 26:24:32
Minas Cala  (CA1) 29 S 733343 4203262 580  Shot time UTC +/- 2003:270:13:33:00.430  Sept 27:15:33
Rio Tinto   (RT1) 29 S 713334 4175665 366  Shot time UTC +/- 2003:270:16:01:00.890  Sept 27:18:01
Niebla      (NI1) 29 S 702258 4148289 156  Shot time UTC +/- 2003:270:17:31:00.515  Sept 27:19:31

2051  4158700  707170  140
2052  4158880  707125  149
2053  4159089  706971  178
2054  4159430  707289  220
2056  4159647  707830  269
2057  4159971  707876  288
2058  4160300  707810  294
2059  4160688  707756  305
2060  4160897  707714  322
2061  4161217  707765  341
2062  4161485  707582  358
2063  4161720  707490  365
2064  4161908  707644  368
2065  4162213  707778  363
2066  4162470  707800  342
2067  4162771  707915  364
2068  4162995  708005  391
2069  4163182  707921  393
2070  4163425  707826  388
2071  4163727  707632  370
2072  4164221  707395  334
2073  4164384  707356  323
2074  4165030  707685  308
2075  4165210  707583  318
2076  4165420  707370  328
2077  4165622  707131  340
2078  4165793  706788  360
2079  4165877  706504  372
2080  4165998  706196  377
2081  4166009  705848  375
2082  4166163  705964  373
2083  4166031  705652  366
2084  4166130  705912  373
2085  4166731  706124  367
2086  4166984  706321  367
2088  4167698  706627  374
2089  4167968  706729  383
2090  4168003  706563  380
2091  4168276  706743  376
2092  4168945  706865  355
2093  4169375  706708  324
2094  4169631  706501  329
2095  4169897  706552  346
2096  4170345  706544  363
2097  4170990  706653  358
2098  4171317  706577  359
2099  4171545  706575  361
2100  4171818  706524  372
2101  4171811  706533  374
2102  4172393  706667  403
2103  4172632  707186  442
2105  4173091  707387  391
2106  4173277  707352  392
2107  4173398  707582  393
2108  4173454  707818  405
2109  4173530  707952  409
2110  4173797  708146  416
2111  4173998  708276  420
2112  4174243  708453  414
2113  4174429  708647  426
2114  4174380  709282  415
2115  4174599  709881  458
2116  4174691  710473  445
2117  4174451  709547  440
2118  4174689  710175  438
2119  4174763  710605  446
2120  4174664  710949  452
2122  4174787  711378  441
2123  4174979  711426  429
2124  4175314  712292  427
2125  4175597  712288  432
2126  4175834  712277  424
2127  4176332  712243  431
2128  4176473  712386  427
2129  4176683  712350  432
2130  4176862  713253  449
2131  4177219  713497  438
2132  4177582  713472  435
2133  4177677  713614  440
2134  4177893  713682  460
2135  4178285  713793  440
2136  4178441  713935  438
2137  4178396  714123  444
2139  4178472  714666  464
2140  4178426  714812  388
2141  4178314  715021  437
2142  4178320  715344  444
2143  4178231  715490  456
2144  4177992  715494  434
2145  4177904  715764  428
2146  4177967  716072  426
2147  4178067  716239  445
2148  4178002  716417  444
2149  4178032  716671  507
2150  4177947  716944  482
2151  4178196  717148  487
2152  4178370  716974  506
2153  4178636  717056  518
2154  4178820  717192  535
2156  4179165  717620  590
2157  4179065  717975  592
2158  4178931  718082  568
2159  4178775  718283  512
2160  4178783  718474  535
2161  4178972  718577  503
2162  4179121  718483  478
2163  4179081  718803  443
2164  4179349  718903  436
2165  4179567  718779  410
2166  4179743  718595  394
2167  4180073  718781  370
2168  4180352  718931  364
2169  4180580  719080  370
2170  4180875  718968  398
2171  4181241  719168  392
2173  4181760  719045  425
2174  4182049  719043  431
2175  4182408  719060  462
2176  4182620  719163  455
2177  4182902  719177  434
2178  4183185  719291  421
2179  4183528  719804  448
2180  4183623  720074  476
2181  4183760  720304  475
2182  4184005  720678  491
2183  4184221  720878  516
2184  4184648  720981  526
2185  4184963  720978  523
2186  4185101  721328  521
2187  4185371  721384  518
2188  4185667  721524  520
2190  4186188  722168  547
2191  4186500  722272  558
2192  4186825  722511  562
2193  4187048  722507  559
2194  4187163  722938  554
2195  4187274  723158  547
2196  4187683  723821  527
2197  4187790  723710  498
2198  4188092  724111  499
2199  4188356  724399  504
2200  4188555  724770  473
2202  4189233  724905  484
2203  4189551  724958  494
2204  4189777  724957  522
2205  4190057  725161  539
2206  4190370  724917  567
2207  4190908  725168  604
2208  4191116  725462  605
2209  4191142  725779  614
2210  4191040  726030  615
2211  4191124  726330  622
2212  4191290  726609  627
2213  4191466  726880  623
2214  4191563  727113  612
2215  4191461  727399  600
2216  4191482  727651  598
2217  4191821  727831  589
2218  4191982  727931  594
2219  4192196  728282  595
2220  4192317  728549  568
2221  4192577  728408  561
2222  4192872  728385  543
2224  4193390  728260  522
2225  4193562  727994  456
2226  4193927  727882  446
2227  4194081  728123  413
2228  4194303  728295  392
2229  4194588  728252  367
2230  4194717  728554  338
2231  4195077  728573  326
2232  4195378  728724  345
2233  4195635  729022  297
2234  4195989  729133  285
2235  4196246  729042  297
2236  4196625  728498  354
2237  4196848  727865  367
2238  4196925  727502  359
2240  4197293  726688  324
2241  4197679  726478  329
2242  4198045  726124  326
2243  4198632  728189  359
2244  4198797  728437  345
2245  4199087  728489  347
2246  4199385  728495  339
2247  4199642  728651  350
2248  4199866  728854  347
2249  4200111  729025  374
2250  4200578  729190  360
2251  4201005  729438  373
2252  4201398  729536  382
2253  4201793  729614  390
2254  4202023  729928  412
2255  4202256  730124  412
2257  4202695  730461  410
2258  4202888  730214  405
2259  4203178  730282  402
2260  4203418  730449  402
2261  4203608  730682  403
2262  4203907  730689  411
2263  4204082  730936  411
2264  4204434  731137  438
2265  4204511  731522  445
2266  4204376  731908  449
2267  4204358  732304  462
2268  4204384  732732  460
2269  4204354  733207  480
2270  4204435  733604  512
2271  4204469  734005  543
2272  4204509  734280  553
2274  4204574  734887  601
2275  4204691  735160  619
2276  4204968  735252  637
2277  4205278  735239  637
2278  4205568  735284  636
2279  4205913  735309  631
2280  4206728  736266  570
2281  4207089  736193  554
2282  4207411  736213  552
2283  4207901  736421  550
2284  4208532  738003  545
2285  4208966  738245  563
2286  4209190  738696  540
2287  4209445  739111  535
2288  4209652  739574  535
2289  4209929  739989  541
2291  4210203  740948  520
2292  4210518  741334  533
2293  4210862  741694  541
2294  4211114  742008  545
2295  4211321  742349  542
2296  4211570  742667  552
2297  4211823  742982  563
2298  4211942  743329  564
2299  4212111  743554  545
2300  4212244  743817  542
2301  4212441  744086  522
2302  4212789  744349  523
2303  4213020  744548  521
2304  4213053  744875  539
2305  4213293  745113  539
2306  4213516  745435  555
2307  4213805  745678  563
2309  4214330  745883  576
2310  4214675  746006  592
2311  4215027  746155  596
2312  4215487  746343  617
2313  4215879  746356  637
2314  4216067  746652  625
2315  4216637  746845  541
2316  4216841  747034  537
2317  4217048  747336  536
2318  4217144  747607  560
2319  4217317  747865  579
2320  4217509  748088  595
2321  4217517  748248  609
2322  4217863  748301  629
2323  4218227  748231  647
2324  4218432  748132  632
2326  4218575  748154  626
2327  4219123  748253  598
2328  4219133  748515  591
2329  4219359  748632  589
2330  4219652  748779  577
2331  4219938  749071  566
2332  4220264  749017  556
2333  4220916  749089  537
2334  4221136  749127  535
2335  4221379  749174  540
2336  4221638  749198  545
2337  4222013  749419  551
2338  4222570  750157  549
2339  4222801  750293  561
2340  4223036  750515  566
2341  4223599  750765  560
2343  4223966  750710  540
2344  4223746  751193  526
2345  4223806  751568  518
2346  4224139  751598  506
2347  4224420  751999  510
2348  4224549  752357  526
2349  4224560  752761  533
2350  4224694  753579  502
2351  4224699  753985  489
2352  4224919  753953  473
2353  4225246  753961  458
2354  4225463  754296  431
2355  4225862  754656  431
2356  4226142  754803  438
2357  4226368  754891  450
2358  4226754  755044  464
2360  4227124  755107  473
2361  4227589  755331  452
2362  4227705  755700  438
2363  4227998  755954  446
2364  4228207  756152  452
2365  4228532  756336  462
2366  4228768  756605  462
2367  4229502  756303  461
2368  4229926  756182  479
2369  4230215  756387  485
2370  4230534  756683  483
2371  4230763  757043  489
2372  4230943  757442  498
2373  4231110  757830  516
2374  4231490  758122  543
2375  4231943  758074  570
2377  4232272  758399  595
2378  4232781  758335  622
2379  4233211  758544  643
2380  4233848  758786  636
2381  4233989  758662  626
2382  4234308  758866  622
2383  4234663  759166  617
2384  4235373  759888  656
2385  4235690  760491  651
2386  4235909  760851  658
2387  4236057  761178  656
2388  4237268  762117  653
2389  4237424  762355  633
2390  4237668  762540  621
2391  4237923  762678  619
2393  4238483  762929  602
2394  4238727  763135  603
2395  4238991  763346  603
2396  4239243  763545  602
2397  4239491  763742  595
2398  4239786  763982  590
2399  4240397  764503  604
2400  4240710  764774  603
2401  4241046  765229  595
2402  4241303  765707  602
2403  4241607  766026  607
2404  4242022  766119  606
2405  4242432  766294  604
2406  4242767  766600  601
2407  4243138  766959  598
2408  4243439  767251  596
2410  4244128  767915  596
2411  4244577  768234  596
2412  4244937  768564  596
2413  4245396  768348  592
2414  4245733  768269  589
2415  4246147  768260  590
2416  4246513  768360  588
2417  4247001  768559  578
2418  4247305  768669  587
2419  4247488  769023  570
2420  4247693  769518  574
2421  4247805  769999  578
2422  4247817  770500  567
2423  4247749  770928  559
2424  4247440  771437  535
2425  4247270  771921  517
2426  4247508  772403  521
2427  4247865  772773  532
2428  4247967  773245  549
2429  4248265  773891  575
2430  4248774  774439  567
2431  4248948  774804  563
2432  4249227  775256  549
2433  4249521  775718  538
2434  4249737  776009  526
2435  4249977  776392  507
2436  4250090  776700  507
2437  4250467  777797  543
2438  4250636  778079  555
2439  4250752  778308  556
2440  4251063  778690  567
2441  4251366  779109  563
2442  4251514  779405  559
2444  4251582  779913  578
2445  4251559  780429  566
2446  4251696  780689  551
2447  4251940  780762  565
2448  4252202  781085  575
2449  4252361  781266  569
2450  4252508  781671  567
2451  4252549  781904  574
2452  4252513  782178  575
2453  4252512  782408  564
2454  4252592  782770  565
2455  4252526  783013  564
2456  4252517  783449  561
2457  4252334  783840  555
2458  4252195  784079  561
2459  4252035  784432  555
2460  4252275  784782  557
2461  4252498  784863  558
2462  4253021  785023  556
2463  4253186  785209  556
2464  4253331  785356  551
2465  4253619  785598  553
2467  4254040  786227  546
2468  4254134  786381  542
2469  4254256  786500  538
2470  4254483  787014  534
2471  4254592  787255  534
2472  4254706  787513  528
2473  4254906  787972  535
2474  4254990  788166  540
2475  4255139  788483  544
2476  4255244  788733  549
2478  4255486  789289  547
2479  4255543  789575  547
2480  4255618  789902  551
2481  4255720  790363  558
2482  4255948  790599  560
2483  4256354  791047  562
2484  4256424  791427  558
2485  4256483  791824  559
2486  4256507  792079  558
2487  4256548  792234  562
2488  4256661  792465  559
2489  4256766  792697  557
2490  4256882  792981  549
2491  4257056  793315  558
2492  4257139  793515  559
2493  4257233  793742  554
2495  4257531  794392  557
2496  4257679  794727  574
2497  4257934  795069  562
2498  4258205  795197  564
2499  4258419  795297  569
2500  4258603  795522  570
2501  4258937  795873  561
2502  4259205  796046  551
2503  4259448  796263  548
2504  4259672  796402  560
2505  4259925  796571  565
2506  4260140  796752  561
2507  4260355  796934  570
2508  4260605  797128  572
2509  4260809  797319  565
2510  4261080  797578  567
2512  4261508  797944  564
2513  4261812  798246  578
2514  4261936  798743  585
2515  4261890  798941  601
2516  4261910  799374  606
2517  4262045  799732  586
2518  4262052  800057  573
2519  4261951  800532  556
2520  4261854  800945  552
2521  4261706  801793  548
2522  4261882  802121  524
2523  4262192  802476  536
2524  4262653  802848  542
2525  4262909  803199  540
2526  4263094  803448  542
2527  4263422  803853  537
2529  4263897  804442  541
2530  4264148  804769  540
2531  4264463  805173  542
2532  4264751  805536  549
2533  4264920  806011  581
2534  4265172  806255  607
2535  4265414  806620  579
2536  4265955  806429  564
2537  4266386  806321  550
2538  4266646  806700  579
2539  4266809  807258  577
2540  4267241  807310  571
2541  4267760  807160  557
2542  4268001  807610  508
2543  4268035  808028  510
2544  4268223  808362  544
2546  4268826  808980  494
2547  4269175  809171  510
2548  4269579  809425  529
2549  4269954  809600  551
2550  4270403  809643  569
2551  4270775  809676  591
2552  4271251  809973  600
2553  4271608  810133  649
2554  4271966  810351  693
2555  4272355  810741  657
2556  4272580  810834  639
2557  4272802  811332  597
2558  4273124  811556  607
2559  4273352  811856  555
2560  4273564  811897  522
2561  4274810  812584  547
2562  4275286  812903  530
2564  4275617  813471  509
2565  4275879  813885  505
2566  4276153  814362  507
2567  4276298  814770  504
2568  4276362  814924  506
2569  4276749  815290  490
2570  4276944  815481  488
2571  4277232  815686  477
2572  4277446  815833  462
2573  4277702  815999  476
2574  4278100  816266  473
2575  4278377  816449  482
2576  4278618  816602  473
2577  4279137  816948  490
2578  4279636  817275  494
2580  4280413  817797  498
2581  4280784  818034  499
2582  4281071  818221  486
2583  4281386  818435  521
2584  4281690  818642  524
2585  4281995  818840  533
2586  4282303  819048  545
2587  4282541  819212  561
2588  4282793  819272  566
2589  4283106  820287  605
2590  4283101  820508  593
2591  4283080  820675  624
2592  4283149  820964  588
2593  4283078  821217  576
2594  4282968  821604  562
2595  4282894  821950  559
2597  4282805  822600  540
2598  4282792  822933  545
2599  4282878  823344  534
2600  4283018  823619  539
2601  4283240  823897  512
2602  4283406  824187  521
2603  4283444  824531  540
2604  4283412  824905  534
2605  4283383  825246  513
2606  4283355  825675  502
2607  4283341  826072  488
2608  4283423  826409  489
2609  4283508  826819  507
2610  4283594  827206  509
2611  4283663  827561  510
2612  4283723  827870  505
2614  4283955  828717  517
2615  4284316  828947  528
2616  4284539  829243  550
2617  4284803  829529  565
2618  4285090  829799  594
2619  4285418  829628  613
2620  4285649  829427  634
2621  4285884  829787  665
2622  4286292  830175  620
2623  4286745  830505  585
2624  4287036  830903  568
2625  4287261  831097  569
2626  4287372  831289  564
2627  4287501  831515  560
2628  4287711  831733  562
2629  4289569  832680  532
2630  4289859  832956  493
2632  4290530  832961  510
2633  4290978  833123  513
2634  4291308  833233  525
2635  4291597  833421  530
2636  4291836  833541  535
2637  4292164  833719  541
2638  4292477  833955  543
2639  4292820  834191  546
2640  4293190  834468  550
2641  4293547  834719  571
2642  4293783  835036  555
2643  4294095  835191  539
2644  4294003  835445  531
2645  4293831  835826  547
2647  4294043  836194  602
2648  4293994  837384  666
2649  4293990  837724  613
2650  4293938  837980  599
2651  4293873  838278  569
2652  4293805  838500  555
2653  4293723  838814  524
2654  4293653  839051  503
2655  4293918  839370  483
2656  4294169  839281  457
2657  4294422  839080  485
2658  4294706  839236  482
2659  4295058  839401  473
2660  4295598  839581  459
2661  4295904  839712  448
2663  4296196  839884  444
2664  4296454  840003  435
2665  4296718  840226  434
2666  4296869  840392  399
2667  4297019  840629  417
2668  4297144  840911  425
2669  4297262  841171  430
2670  4297278  841425  434
2672  4297757  841780  471
2673  4298066  841866  456
2674  4298309  841820  438
2675  4298745  842016  407
2676  4299223  842058  388
2677  4299469  842349  390
2678  4299619  842625  386
2679  4299705  842907  378
2680  4299816  843155  370
2681  4299654  843565  385
2682  4299711  844061  385
2683  4303546  844598  357
2684  4303869  844947  353
2685  4304006  845424  370
2686  4304454  845723  382
2687  4304604  846215  424
2688  4304860  846651  455
3001  4148573  702906  142
3002  4148836  702676  148
3003  4148994  702572  140
3004  4149260  702438  142
3005  4149466  702376  148
3006  4149794  702285  151
3007  4150003  702061  164
3008  4150157  701714  173
3009  4150401  701574  167
3010  4150739  701605  172
3011  4150989  701635  175
3012  4151167  701649  182
3013  4151481  701732  188
3014  4151772  701626  200
3015  4152056  701669  204
3016  4152403  701884  205
3017  4152669  702063  211
3018  4152895  702176  216
3019  4153125  702342  221
3020  4153263  702643  224
3021  4153449  702868  224
3022  4153643  703056  226
3023  4153896  703300  229
3024  4154151  703373  236
3025  4154584  703321  209
3026  4154670  703412  221
3027  4154651  703638  230
3029  4154932  704042  238
3030  4155189  704272  246
3031  4155144  704628  248
3032  4155215  704919  247
3033  4155303  705153  246
3034  4155674  705312  249
3035  4155882  705554  247
3036  4156068  705629  253
3037  4156219  705834  259
3038  4156296  706112  264
3039  4156354  706374  260
3040  4156441  706658  269
3041  4156427  707018  266
3042  4156501  707316  275
3043  4156745  707339  287
3044  4157007  707216  272
3046  4157673  707452  204
3047  4158004  707490  170
3048  4158292  707424  161
3049  4158591  707587  129
3050  4158778  707163  126
3051  4159017  707048  141
3052  4159226  707002  176
3053  4159475  707407  213
3054  4159602  707763  251
3055  4159741  707972  264
3056  4160131  707893  276
3057  4160504  707859  208
3058  4160822  707725  300
3059  4160981  707748  310
3060  4161359  707751  329
3061  4161616  707527  342
3063  4161926  707777  358
3064  4162307  707707  331
3065  4162633  707859  338
3066  4162925  707967  364
3067  4163082  708162  374
3068  4163265  707850  371
3069  4163507  707792  363
3070  4163908  707537  335
3071  4164180  707520  312
3072  4164323  707315  310
3073  4164549  707787  209
3074  4165133  707629  290
3075  4165311  707508  304
3076  4165497  707240  317
3077  4165687  706994  324
3078  4165832  706688  344
3080  4166004  706070  358
3081  4166051  705706  349
3082  4166297  706059  349
3083  4166081  705818  372
3084  4166410  706081  366
3085  4166844  706209  368
3086  4167332  706509  381
3087  4167560  706584  383
3088  4167805  706678  378
3089  4168021  706768  391
3090  4168119  706598  378
3091  4168526  706853  359
3092  4169108  706790  334
3093  4169516  706587  330
3094  4169766  706488  352
3096  4170612  706601  369
3097  4171183  706649  367
3098  4171363  706580  368
3099  4171639  706547  378
3100  4171945  706514  388
3101  4172178  706601  403
3102  4172539  706701  431
3103  4172967  707137  401
3104  4173052  707404  401
3105  4173140  707359  404
3106  4173353  707420  409
3107  4173394  707659  413
3108  4173453  707865  408
3109  4173634  708023  413
3110  4173893  708204  423
3111  4174067  708367  420
3113  4174466  708898  427
3114  4174452  709380  441
3115  4174523  709648  451
3116  4174641  710026  442
3117  4174679  710254  440
3118  4174734  710512  447
3119  4174741  710740  443
3120  4174679  711004  445
3121  4174710  711327  432
3122  4174854  711400  427
3123  4175176  712089  430
3124  4175464  712275  441
3125  4175763  712297  432
3126  4176057  712264  433
3127  4176434  712311  443
3129  4176912  712868  454
3130  4177015  713347  443
3131  4177326  713520  435
3132  4177671  713568  429
3133  4177885  713560  440
3134  4178069  713746  443
3135  4178355  713837  424
3136  4178438  714029  434
3137  4178399  714231  427
3138  4178448  714458  437
3139  4178403  714735  407
3140  4178362  714933  419
3141  4178310  715162  426
3142  4178281  715372  437
3143  4178122  715467  433
3144  4177909  715555  431
3145  4177955  715910  421
3147  4178101  716308  447
3148  4177983  716523  467
3149  4178035  716780  476
3150  4178058  717014  488
3151  4178294  717128  512
3152  4178463  716987  531
3153  4178753  717047  543
3154  4178952  717301  563
3155  4179166  717510  596
3156  4179152  717769  590
3157  4179031  717994  567
3158  4178914  718185  554
3159  4178721  718399  541
3160  4178810  718421  502
3161  4179100  718347  478
3162  4179100  718565  471
3164  4179499  718947  423
3165  4179719  718694  396
3166  4179879  718820  371
3167  4180163  718952  367
3168  4180442  719005  374
3169  4180789  718978  389
3170  4180975  719190  413
3171  4181312  719042  420
3172  4181592  719001  439
3173  4181906  719032  454
3174  4182147  719114  475
3175  4182469  719127  462
3176  4182774  719220  450
3177  4183110  719191  431
3178  4183478  719586  442
3179  4183575  719934  452
3181  4183883  720449  499
3182  4184097  720815  510
3183  4184422  720920  528
3184  4184790  720984  535
3185  4185081  721042  525
3186  4185174  721359  521
3187  4185502  721396  525
3188  4185769  721838  552
3189  4186058  722045  550
3190  4186334  722228  568
3191  4186602  722402  570
3192  4186868  722573  566
3193  4187087  722625  572
3194  4187157  723016  549
3195  4187360  723170  546
3196  4187752  723453  514
3198  4188247  724238  505
3199  4188460  724583  483
3200  4188682  724877  474
3201  4189090  724892  501
3202  4189356  724896  497
3203  4189656  724951  512
3204  4189943  724541  521
3205  4190232  725068  557
3206  4190500  724971  585
3207  4191045  725282  617
3208  4191102  725586  610
3209  4191075  725916  613
3210  4191038  726255  618
3211  4191217  726433  626
3212  4191390  726736  628
3213  4191566  727008  618
3215  4191406  727513  600
3216  4191629  727730  585
3217  4191899  727877  599
3218  4192064  728064  596
3219  4192272  728404  576
3220  4192429  728501  557
3221  4192706  728368  545
3222  4192925  728300  533
3223  4193156  728194  503
3224  4193493  728112  485
3225  4193716  727909  470
3226  4194150  727865  429
3227  4194142  728228  399
3228  4194394  728189  385
3229  4194680  728393  374
3230  4194933  728514  331
3232  4195620  728871  308
3233  4195791  729061  300
3234  4196146  729027  290
3235  4196429  729021  306
3236  4196694  728147  359
3237  4196909  727678  307
3238  4196996  727263  337
3239  4197511  726579  320
3240  4197893  726329  333
3241  4198211  726020  336
3242  4198666  728387  353
3243  4198958  728464  350
3244  4199240  728499  354
3245  4199540  728519  350
3247  4199986  728949  364
3248  4200306  729181  374
3249  4200742  729402  369
3250  4201194  729473  377
3251  4201593  729579  379
3252  4201983  729700  396
3253  4202198  729955  417
3254  4202309  730300  420
3255  4202601  730365  420
3256  4202784  730308  410
3257  4203045  730215  406
3258  4203326  730294  406
3259  4203506  730570  389
3260  4203751  730721  407
3261  4203982  730825  437
3262  4204266  730961  408
3264  4204434  731714  461
3265  4204357  732101  460
3266  4204389  732534  473
3267  4204362  732966  486
3268  4204358  733404  492
3269  4204501  733794  527
3270  4204499  734162  561
3271  4204544  734439  567
3272  4204550  734740  595
3273  4204571  735067  618
3274  4204827  735222  626
3275  4205133  735242  638
3276  4205442  735255  634
3277  4205725  735278  643
3278  4206531  736227  586
3279  4206925  736255  563
3281  4207603  736552  590
3282  4208093  736421  540
3283  4208736  738146  551
3284  4209077  738462  555
3285  4209323  738906  536
3286  4209539  739334  529
3287  4209809  739353  535
3288  4209979  740232  533
3289  4210114  740721  523
3290  4210353  741148  525
3291  4210680  741517  536
3292  4211000  741837  542
3293  4211198  742191  542
3294  4211426  742520  549
3295  4211667  742847  553
3296  4211936  743147  569
3298  4212198  743688  550
3299  4212349  743949  534
3300  4212668  744146  528
3301  4212097  744450  531
3302  4213009  744753  539
3303  4213159  745010  548
3304  4213400  745221  559
3305  4213640  745552  563
3306  4213955  745774  572
3307  4214511  745946  587
3308  4214823  746056  599
3309  4215187  746227  606
3310  4215757  746302  625
3311  4215977  746527  639
3312  4216109  746851  621
3313  4216739  746997  540
3315  4216980  747126  531
3316  4217136  747422  542
3317  4217200  747761  569
3318  4217493  747950  590
3319  4217516  748250  606
3320  4217594  748338  608
3321  4218028  748262  635
3322  4218347  748247  642
3323  4218546  748181  627
3324  4218802  748170  615
3325  4219165  748387  598
3326  4219260  748595  585
3327  4219471  748744  582
3328  4219783  748940  572
3329  4220129  749099  558
3330  4220365  748940  547
3332  4221051  749112  537
3333  4221273  749149  537
3334  4221520  749188  543
3335  4221847  749257  553
3336  4222144  749607  545
3337  4222751  750194  560
3338  4222906  750427  561
3339  4223076  750690  580
3340  4223751  750685  557
3341  4223923  750879  533
3342  4223690  751335  519
3343  4223989  751564  503
3344  4224283  751720  500
3345  4224470  752160  500
3346  4224526  752541  521
3347  4224578  752939  517
3349  4224671  753749  502
3350  4224764  754155  491
3351  4225112  753985  463
3352  4225414  753914  450
3353  4225745  754463  416
3354  4225990  754778  440
3355  4226271  754887  462
3356  4226560  754964  459
3357  4226955  755203  461
3358  4227344  755146  451
3359  4227674  755481  437
3360  4227859  755807  437
3361  4228108  756125  445
3362  4228395  756209  451
3363  4228681  756512  463
3364  4228930  756527  456
3366  4227683  756256  463
3367  4230075  756170  498
3368  4230354  756372  490
3369  4230667  756827  477
3370  4230814  757249  489
3371  4231872  757571  504
3372  4231159  758024  515
3373  4231662  758022  554
3374  4232103  758056  576
3375  4232342  758231  597
3376  4234926  758490  637
3377  4233404  758626  653
3378  4233788  758724  644
3379  4234169  758681  639
3380  4234453  758988  640
3381  4234774  759240  640
3383  4235501  760065  656
3384  4235773  760635  653
3385  4236028  761023  663
3386  4237351  762266  638
3387  4237585  762476  631
3388  4237806  762582  621
3389  4238093  762766  617
3390  4238623  763042  605
3391  4238868  763243  607
3392  4239137  763457  602
3393  4239400  763668  600
3394  4239641  763857  590
3395  4239940  764096  600
3396  4240564  764625  611
3398  4241128  765383  599
3399  4241431  765873  597
3400  4241752  766058  605
3401  4242182  766190  603
3402  4242573  766404  602
3403  4242906  766726  599
3404  4243269  767087  599
3405  4243584  767384  598
3406  4243867  767730  597
3407  4244281  768018  597
3408  4244722  768362  596
3409  4245118  768524  591
3410  4245541  768261  594
3411  4245907  768280  591
3412  4246320  768287  586
3413  4246650  768422  584
3415  4247417  768831  576
3416  4247573  769178  577
3417  4247767  769686  576
3418  4247804  770199  577
3419  4247824  770699  573
3420  4247605  771078  553
3421  4247361  771630  528
3422  4247227  772114  515
3423  4247659  772557  521
3424  4247887  772952  550
3425  4248000  773460  563
3426  4248400  774045  562
3427  4248828  774618  565
3428  4249046  774968  565
3429  4249313  775422  549
3430  4249643  775878  532
3431  4249807  776223  525
3432  4250051  776583  503
3433  4250567  777938  560
3434  4250716  778231  560
3435  4250819  778437  558
3436  4251178  778831  565
3437  4251462  779281  565
3438  4251550  779595  558
3439  4251591  779884  567
3440  4251587  780075  570
3441  4251645  780586  566
3442  4251847  780751  563
3443  4252023  780878  570
3444  4252286  781175  571
3445  4252434  781407  573
3446  4252320  781768  574
3448  4252515  782309  574
3449  4252520  782569  561
3450  4252533  782875  566
3451  4252519  783213  567
3452  4252456  783562  562
3453  4252254  783926  559
3454  4252065  784253  568
3455  4252173  784632  563
3456  4252368  784907  562
3457  4252815  784800  565
3458  4253116  785130  561
3459  4253261  785295  559
3460  4253495  785505  555
3461  4253775  785695  554
3462  4253965  786041  542
3463  4254085  786305  550
3465  4254370  786748  541
3466  4254555  787165  537
3467  4254655  787397  542
3468  4254779  787682  533
3469  4254949  788038  534
3470  4255084  788360  544
3471  4255197  788622  551
3472  4255298  788849  544
3473  4255417  789128  542
3474  4255527  789431  550
3475  4255569  789687  554
3476  4255673  790101  553
3477  4255903  790546  562
3478  4256147  790805  563
3479  4256436  791205  562
3480  4256462  791650  563
3482  4256528  792192  561
3483  4256600  792323  557
3484  4256717  792587  557
3485  4256840  792854  551
3486  4256986  793167  562
3487  4257093  793413  560
3488  4257194  793643  504
3489  4257346  793963  564
3490  4257474  794284  573
3491  4257619  794610  568
3492  4257767  794932  574
3493  4258131  795162  569
3494  4258299  795250  565
3495  4258508  795367  556
3496  4258730  795701  575
3497  4259078  795976  570
3499  4259527  796317  557
3500  4259803  796501  566
3501  4260057  796680  574
3502  4260256  796855  571
3503  4260472  797015  570
3504  4260687  797215  567
3505  4260955  797461  567
3506  4261201  797693  562
3507  4261447  797923  578
3508  4261653  798112  576
3509  4261947  798361  577
3510  4261921  798857  593
3511  4261857  799169  610
3512  4261948  799476  607
3513  4262057  799891  580
3514  4262040  800215  566
3516  4261799  801116  551
3517  4261805  801942  532
3518  4261952  802294  524
